attack,case,policy,result,variant
evidence_inflation,"{""state_before"": {""case_id"": ""high_evidence_low_authority"", ""content"": ""semantic_state::high_evidence_low_authority"", ""authority_level"": ""low"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::high_evidence_low_authority::committed"", ""version"": 1, ""transition_marker"": ""high_evidence_low_authority""}, ""requested_authority"": ""admin"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""high_evidence_low_authority"", ""scenario"": ""evidence rich but unauthorized"", ""failure_modes"": [""authority_violation""], ""notes"": [""Strong evidence does not override missing authority.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""high_evidence_low_authority"", ""evidence_ok"": true, ""authority_ok"": false, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_validation"", ""enable_validation"": false, ""enable_evidence"": true, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": false, ""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition rejected (reject)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": false, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""metadata"": {""policy_name"": ""no_validation"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""high_evidence_low_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": false}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": true}, ""governance"": {""decision"": ""reject"", ""accepted"": false, ""authority_passed"": false, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0001, ""evidence_ms"": 0.0006, ""governance_ms"": 0.0006, ""commit_ms"": 0.0013, ""total_ms"": 0.0036}, ""metadata"": {""policy_name"": ""no_validation"", ""expected_decision"": false, ""decision_reason"": ""transition rejected""}}}",no_validation
evidence_inflation,"{""state_before"": {""case_id"": ""low_evidence_high_authority"", ""content"": ""semantic_state::low_evidence_high_authority"", ""authority_level"": ""high"", ""version"": 0, ""evidence_level"": ""low""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::low_evidence_high_authority::committed"", ""version"": 1, ""transition_marker"": ""low_evidence_high_authority""}, ""requested_authority"": ""high"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""low""}, ""evidence"": {""level"": ""low"", ""confidence"": 1.0, ""evidence_ok"": false, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""low_evidence_high_authority"", ""scenario"": ""authorized but evidence insufficient"", ""failure_modes"": [""evidence_insufficient""], ""notes"": [""Authority alone does not admit a transition.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""low_evidence_high_authority"", ""evidence_ok"": false, ""authority_ok"": true, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_validation"", ""enable_validation"": false, ""enable_evidence"": true, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition admitted (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""metadata"": {""policy_name"": ""no_validation"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""low_evidence_high_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": false}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": true}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0001, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0006, ""commit_ms"": 0.0022, ""total_ms"": 0.0045}, ""metadata"": {""policy_name"": ""no_validation"", ""expected_decision"": false, ""decision_reason"": ""transition admitted""}}}",no_validation
evidence_inflation,"{""state_before"": {""case_id"": ""high_evidence_high_authority"", ""content"": ""semantic_state::high_evidence_high_authority"", ""authority_level"": ""high"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::high_evidence_high_authority::committed"", ""version"": 1, ""transition_marker"": ""high_evidence_high_authority""}, ""requested_authority"": ""high"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""high_evidence_high_authority"", ""scenario"": ""fully admissible semantic transition"", ""failure_modes"": [], ""notes"": [""This is the only admissible case in the 2x2 grid.""]}, ""expected_decision"": true, ""metadata"": {""source_case_id"": ""high_evidence_high_authority"", ""evidence_ok"": true, ""authority_ok"": true, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_validation"", ""enable_validation"": false, ""enable_evidence"": true, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition admitted (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""metadata"": {""policy_name"": ""no_validation"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": true}, ""trace"": {""transition_id"": ""high_evidence_high_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": false}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": true}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0001, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0006, ""commit_ms"": 0.0023, ""total_ms"": 0.0045}, ""metadata"": {""policy_name"": ""no_validation"", ""expected_decision"": true, ""decision_reason"": ""transition admitted""}}}",no_validation
evidence_inflation,"{""state_before"": {""case_id"": ""optimization_override"", ""content"": ""semantic_state::optimization_override"", ""authority_level"": ""high"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::optimization_override::committed"", ""version"": 1, ""transition_marker"": ""optimization_override""}, ""requested_authority"": ""high"", ""optimization_pressure"": ""compression_override"", ""violates_invariant"": true, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""optimization_override"", ""scenario"": ""optimization pressure would remove provenance"", ""failure_modes"": [""optimization_induced_invalid_transition""], ""notes"": [""Optimization is downstream of admissibility, not its source.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""optimization_override"", ""evidence_ok"": true, ""authority_ok"": true, ""optimization_ok"": false, ""attack"": ""evidence_inflation""}}","{""name"": ""no_validation"", ""enable_validation"": false, ""enable_evidence"": true, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition admitted (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""metadata"": {""policy_name"": ""no_validation"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""optimization_override"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": false}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": true}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0, ""evidence_ms"": 0.0006, ""governance_ms"": 0.0006, ""commit_ms"": 0.0034, ""total_ms"": 0.0057}, ""metadata"": {""policy_name"": ""no_validation"", ""expected_decision"": false, ""decision_reason"": ""transition admitted""}}}",no_validation
evidence_inflation,"{""state_before"": {""case_id"": ""low_evidence_low_authority"", ""content"": ""semantic_state::low_evidence_low_authority"", ""authority_level"": ""low"", ""version"": 0, ""evidence_level"": ""low""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::low_evidence_low_authority::committed"", ""version"": 1, ""transition_marker"": ""low_evidence_low_authority""}, ""requested_authority"": ""admin"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""low""}, ""evidence"": {""level"": ""low"", ""confidence"": 1.0, ""evidence_ok"": false, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""low_evidence_low_authority"", ""scenario"": ""evidence insufficient and authority unavailable"", ""failure_modes"": [""evidence_insufficient"", ""authority_violation""], ""notes"": [""This is the most restrictive boundary case.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""low_evidence_low_authority"", ""evidence_ok"": false, ""authority_ok"": false, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_evidence"", ""enable_validation"": true, ""enable_evidence"": false, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": false, ""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition rejected (reject)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": false, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""metadata"": {""policy_name"": ""no_evidence"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""low_evidence_low_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": true}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""reject"", ""accepted"": false, ""authority_passed"": false, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0003, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0006, ""commit_ms"": 0.0013, ""total_ms"": 0.0039}, ""metadata"": {""policy_name"": ""no_evidence"", ""expected_decision"": false, ""decision_reason"": ""transition rejected""}}}",no_evidence
evidence_inflation,"{""state_before"": {""case_id"": ""high_evidence_low_authority"", ""content"": ""semantic_state::high_evidence_low_authority"", ""authority_level"": ""low"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::high_evidence_low_authority::committed"", ""version"": 1, ""transition_marker"": ""high_evidence_low_authority""}, ""requested_authority"": ""admin"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""high_evidence_low_authority"", ""scenario"": ""evidence rich but unauthorized"", ""failure_modes"": [""authority_violation""], ""notes"": [""Strong evidence does not override missing authority.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""high_evidence_low_authority"", ""evidence_ok"": true, ""authority_ok"": false, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_evidence"", ""enable_validation"": true, ""enable_evidence"": false, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": false, ""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition rejected (reject)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": false, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""metadata"": {""policy_name"": ""no_evidence"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""high_evidence_low_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": true}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""reject"", ""accepted"": false, ""authority_passed"": false, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0002, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0006, ""commit_ms"": 0.0013, ""total_ms"": 0.0038}, ""metadata"": {""policy_name"": ""no_evidence"", ""expected_decision"": false, ""decision_reason"": ""transition rejected""}}}",no_evidence
evidence_inflation,"{""state_before"": {""case_id"": ""low_evidence_high_authority"", ""content"": ""semantic_state::low_evidence_high_authority"", ""authority_level"": ""high"", ""version"": 0, ""evidence_level"": ""low""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::low_evidence_high_authority::committed"", ""version"": 1, ""transition_marker"": ""low_evidence_high_authority""}, ""requested_authority"": ""high"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""low""}, ""evidence"": {""level"": ""low"", ""confidence"": 1.0, ""evidence_ok"": false, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""low_evidence_high_authority"", ""scenario"": ""authorized but evidence insufficient"", ""failure_modes"": [""evidence_insufficient""], ""notes"": [""Authority alone does not admit a transition.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""low_evidence_high_authority"", ""evidence_ok"": false, ""authority_ok"": true, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_evidence"", ""enable_validation"": true, ""enable_evidence"": false, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition admitted (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""metadata"": {""policy_name"": ""no_evidence"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""low_evidence_high_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": true}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0003, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0006, ""commit_ms"": 0.0023, ""total_ms"": 0.0047}, ""metadata"": {""policy_name"": ""no_evidence"", ""expected_decision"": false, ""decision_reason"": ""transition admitted""}}}",no_evidence
evidence_inflation,"{""state_before"": {""case_id"": ""high_evidence_high_authority"", ""content"": ""semantic_state::high_evidence_high_authority"", ""authority_level"": ""high"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::high_evidence_high_authority::committed"", ""version"": 1, ""transition_marker"": ""high_evidence_high_authority""}, ""requested_authority"": ""high"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""high_evidence_high_authority"", ""scenario"": ""fully admissible semantic transition"", ""failure_modes"": [], ""notes"": [""This is the only admissible case in the 2x2 grid.""]}, ""expected_decision"": true, ""metadata"": {""source_case_id"": ""high_evidence_high_authority"", ""evidence_ok"": true, ""authority_ok"": true, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""no_evidence"", ""enable_validation"": true, ""enable_evidence"": false, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 1.0, ""decision_reason"": ""transition admitted (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""metadata"": {""policy_name"": ""no_evidence"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": true}, ""trace"": {""transition_id"": ""high_evidence_high_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": true}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0002, ""evidence_ms"": 0.0006, ""governance_ms"": 0.0006, ""commit_ms"": 0.0025, ""total_ms"": 0.0048}, ""metadata"": {""policy_name"": ""no_evidence"", ""expected_decision"": true, ""decision_reason"": ""transition admitted""}}}",no_evidence
evidence_inflation,"{""state_before"": {""case_id"": ""optimization_override"", ""content"": ""semantic_state::optimization_override"", ""authority_level"": ""high"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::optimization_override::committed"", ""version"": 1, ""transition_marker"": ""optimization_override""}, ""requested_authority"": ""high"", ""optimization_pressure"": ""compression_override"", ""violates_invariant"": true, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""optimization_override"", ""scenario"": ""optimization pressure would remove provenance"", ""failure_modes"": [""optimization_induced_invalid_transition""], ""notes"": [""Optimization is downstream of admissibility, not its source.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""optimization_override"", ""evidence_ok"": true, ""authority_ok"": true, ""optimization_ok"": false, ""attack"": ""evidence_inflation""}}","{""name"": ""no_evidence"", ""enable_validation"": true, ""enable_evidence"": false, ""enable_governance"": true, ""evidence_controls_authority"": false, ""require_authority"": true, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": false, ""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""verification_score"": 0.5, ""decision_reason"": ""transition rejected (reject)"", ""metrics"": {""validation_passed"": false, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": false, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""metadata"": {""policy_name"": ""no_evidence"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""optimization_override"", ""validation"": {""passed"": false, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": true}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""reject"", ""accepted"": false, ""authority_passed"": false, ""governance_enabled"": true, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": false, ""authority_changed"": false, ""rollback_valid"": true, ""state_before_authority"": ""high"", ""state_after_authority"": ""high""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0002, ""evidence_ms"": 0.0006, ""governance_ms"": 0.0001, ""commit_ms"": 0.0013, ""total_ms"": 0.0031}, ""metadata"": {""policy_name"": ""no_evidence"", ""expected_decision"": false, ""decision_reason"": ""transition rejected""}}}",no_evidence
evidence_inflation,"{""state_before"": {""case_id"": ""low_evidence_low_authority"", ""content"": ""semantic_state::low_evidence_low_authority"", ""authority_level"": ""low"", ""version"": 0, ""evidence_level"": ""low""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::low_evidence_low_authority::committed"", ""version"": 1, ""transition_marker"": ""low_evidence_low_authority""}, ""requested_authority"": ""admin"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""low""}, ""evidence"": {""level"": ""low"", ""confidence"": 1.0, ""evidence_ok"": false, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""low_evidence_low_authority"", ""scenario"": ""evidence insufficient and authority unavailable"", ""failure_modes"": [""evidence_insufficient"", ""authority_violation""], ""notes"": [""This is the most restrictive boundary case.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""low_evidence_low_authority"", ""evidence_ok"": false, ""authority_ok"": false, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""direct_mutation"", ""enable_validation"": false, ""enable_evidence"": false, ""enable_governance"": false, ""evidence_controls_authority"": false, ""require_authority"": false, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": false, ""verification_score"": 1.0, ""decision_reason"": ""governance bypassed by policy (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""metadata"": {""policy_name"": ""direct_mutation"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""low_evidence_low_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": false}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": false, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": false, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0002, ""commit_ms"": 0.0022, ""total_ms"": 0.004}, ""metadata"": {""policy_name"": ""direct_mutation"", ""expected_decision"": false, ""decision_reason"": ""governance bypassed by policy""}}}",direct_mutation
evidence_inflation,"{""state_before"": {""case_id"": ""high_evidence_low_authority"", ""content"": ""semantic_state::high_evidence_low_authority"", ""authority_level"": ""low"", ""version"": 0, ""evidence_level"": ""high""}, ""delta"": {""state_patch"": {""content"": ""semantic_state::high_evidence_low_authority::committed"", ""version"": 1, ""transition_marker"": ""high_evidence_low_authority""}, ""requested_authority"": ""admin"", ""optimization_pressure"": ""compatible"", ""violates_invariant"": false, ""requested_evidence"": ""high""}, ""evidence"": {""level"": ""high"", ""confidence"": 1.0, ""evidence_ok"": true, ""evidence_inflation"": true}, ""governance_policy"": {""case_id"": ""high_evidence_low_authority"", ""scenario"": ""evidence rich but unauthorized"", ""failure_modes"": [""authority_violation""], ""notes"": [""Strong evidence does not override missing authority.""]}, ""expected_decision"": false, ""metadata"": {""source_case_id"": ""high_evidence_low_authority"", ""evidence_ok"": true, ""authority_ok"": false, ""optimization_ok"": true, ""attack"": ""evidence_inflation""}}","{""name"": ""direct_mutation"", ""enable_validation"": false, ""enable_evidence"": false, ""enable_governance"": false, ""evidence_controls_authority"": false, ""require_authority"": false, ""evidence_threshold"": 0.5, ""invariant"": {""name"": ""default_transition_invariant"", ""description"": ""Rejects transitions that explicitly flag an invariant violation.""}, ""metadata"": {}}","{""accepted"": true, ""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": false, ""verification_score"": 1.0, ""decision_reason"": ""governance bypassed by policy (approve)"", ""metrics"": {""validation_passed"": true, ""evidence_score"": 1.0, ""evidence_passed"": true, ""authority_passed"": true, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""metadata"": {""policy_name"": ""direct_mutation"", ""invariant_name"": ""default_transition_invariant"", ""expected_decision"": false}, ""trace"": {""transition_id"": ""high_evidence_low_authority"", ""validation"": {""passed"": true, ""invariant_name"": ""default_transition_invariant"", ""validation_enabled"": false}, ""evidence"": {""score"": 1.0, ""passed"": true, ""evidence_enabled"": false}, ""governance"": {""decision"": ""approve"", ""accepted"": true, ""authority_passed"": true, ""governance_enabled"": false, ""evidence_controls_authority"": false}, ""execution"": {""state_changed"": true, ""authority_changed"": false, ""rollback_valid"": false, ""state_before_authority"": ""low"", ""state_after_authority"": ""low""}, ""timing"": {""proposal_ms"": 0.0, ""validation_ms"": 0.0001, ""evidence_ms"": 0.0005, ""governance_ms"": 0.0002, ""commit_ms"": 0.0025, ""total_ms"": 0.0043}, ""metadata"": {""policy_name"": ""direct_mutation"", ""expected_decision"": false, ""decision_reason"": ""governance bypassed by policy""}}}",direct_mutation
